window_id,id,window_start,window_end,target_date,target_distance_km,target_distance_label,target_seconds,target_time,window_days,activity_days,rest_days
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-05-15_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-04-18,2015-05-15,2015-05-15,15.0,15.0 km,5118.71875,01:25:19,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-05-15_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-04-18,2015-05-15,2015-05-15,21.1,21.1 km,7098.714285714286,01:58:19,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-05-27_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-04-30,2015-05-27,2015-05-27,5.0,5.0 km,1385.5859375,23:06,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-05-27_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-04-30,2015-05-27,2015-05-27,10.0,10.0 km,2806.8910081743866,46:47,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-06-01_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-05-05,2015-06-01,2015-06-01,5.0,5.0 km,1924.416458852868,32:04,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-06-09_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-05-13,2015-06-09,2015-06-09,5.0,5.0 km,1534.7596899224807,25:35,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-06-16_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-05-20,2015-06-16,2015-06-16,5.0,5.0 km,1379.2721893491123,22:59,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-06-21_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-05-25,2015-06-21,2015-06-21,5.0,5.0 km,1673.88698630137,27:54,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-06-21_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-05-25,2015-06-21,2015-06-21,10.0,10.0 km,3507.0566037735853,58:27,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-06-21_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-05-25,2015-06-21,2015-06-21,15.0,15.0 km,5313.866666666667,01:28:34,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-06-25_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-05-29,2015-06-25,2015-06-25,5.0,5.0 km,1382.48087431694,23:02,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-06-28_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-06-01,2015-06-28,2015-06-28,5.0,5.0 km,1358.8059299191375,22:39,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-06_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-06-09,2015-07-06,2015-07-06,5.0,5.0 km,1678.304761904762,27:58,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-08_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-06-11,2015-07-08,2015-07-08,5.0,5.0 km,2238.7216828478963,37:19,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-08_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-06-11,2015-07-08,2015-07-08,10.0,10.0 km,3673.883381924198,01:01:14,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-13_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-06-16,2015-07-13,2015-07-13,5.0,5.0 km,1754.2723577235774,29:14,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-13_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-06-16,2015-07-13,2015-07-13,10.0,10.0 km,3686.235474006116,01:01:26,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-13_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-06-16,2015-07-13,2015-07-13,15.0,15.0 km,5282.0,01:28:02,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-19_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-06-22,2015-07-19,2015-07-19,5.0,5.0 km,1628.6153846153845,27:09,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-19_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-06-22,2015-07-19,2015-07-19,10.0,10.0 km,3634.0,01:00:34,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-24_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-06-27,2015-07-24,2015-07-24,5.0,5.0 km,1368.2281690140846,22:48,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-24_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-06-27,2015-07-24,2015-07-24,10.0,10.0 km,2849.433962264151,47:29,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-24_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-06-27,2015-07-24,2015-07-24,15.0,15.0 km,4557.263157894737,01:15:57,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-24_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-06-27,2015-07-24,2015-07-24,21.1,21.1 km,6417.470588235295,01:46:57,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-30_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-03,2015-07-30,2015-07-30,5.0,5.0 km,1464.9387096774194,24:25,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-30_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-03,2015-07-30,2015-07-30,10.0,10.0 km,2938.810298102981,48:59,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-07-30_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-03,2015-07-30,2015-07-30,15.0,15.0 km,4421.454545454546,01:13:41,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-08-04_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-08,2015-08-04,2015-08-04,5.0,5.0 km,1410.9774647887325,23:31,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-08-04_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-08,2015-08-04,2015-08-04,10.0,10.0 km,2881.2375366568913,48:01,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-08-04_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-08,2015-08-04,2015-08-04,15.0,15.0 km,4543.666666666667,01:15:44,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-08-04_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-08,2015-08-04,2015-08-04,21.1,21.1 km,6358.153846153847,01:45:58,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-08-12_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-16,2015-08-12,2015-08-12,5.0,5.0 km,1415.418181818182,23:35,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-08-12_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-16,2015-08-12,2015-08-12,10.0,10.0 km,2902.7348484848485,48:23,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-08-12_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-16,2015-08-12,2015-08-12,15.0,15.0 km,4414.212121212121,01:13:34,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-08-12_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-16,2015-08-12,2015-08-12,21.1,21.1 km,6387.750000000001,01:46:28,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-08-15_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-19,2015-08-15,2015-08-15,5.0,5.0 km,1537.8436482084692,25:38,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-08-15_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-19,2015-08-15,2015-08-15,10.0,10.0 km,3449.8322147651006,57:30,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-08-23_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-27,2015-08-23,2015-08-23,5.0,5.0 km,1323.3760445682453,22:03,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-08-23_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-27,2015-08-23,2015-08-23,10.0,10.0 km,2744.920844327177,45:45,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-08-26_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-30,2015-08-26,2015-08-26,5.0,5.0 km,1463.29,24:23,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-08-26_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-07-30,2015-08-26,2015-08-26,10.0,10.0 km,3083.2253521126763,51:23,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-09-01_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-08-05,2015-09-01,2015-09-01,5.0,5.0 km,1593.7417417417416,26:34,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-09-01_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-08-05,2015-09-01,2015-09-01,10.0,10.0 km,3869.090909090909,01:04:29,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-09-01_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-08-05,2015-09-01,2015-09-01,15.0,15.0 km,5627.333333333333,01:33:47,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-09-01_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-08-05,2015-09-01,2015-09-01,21.1,21.1 km,8028.655172413794,02:13:49,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-09-10_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-08-14,2015-09-10,2015-09-10,5.0,5.0 km,1442.2146892655367,24:02,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-09-15_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-08-19,2015-09-15,2015-09-15,5.0,5.0 km,1438.3687315634218,23:58,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-09-15_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-08-19,2015-09-15,2015-09-15,10.0,10.0 km,2964.9003322259136,49:25,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-09-20_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-08-24,2015-09-20,2015-09-20,5.0,5.0 km,1473.033033033033,24:33,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-09-20_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-08-24,2015-09-20,2015-09-20,10.0,10.0 km,2944.239436619718,49:04,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-09-20_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-08-24,2015-09-20,2015-09-20,15.0,15.0 km,4420.333333333334,01:13:40,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-09-20_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-08-24,2015-09-20,2015-09-20,21.1,21.1 km,6229.0,01:43:49,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-09-20_42.2,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-08-24,2015-09-20,2015-09-20,42.2,42.2 km,13770.0,03:49:30,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-09-24_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-08-28,2015-09-24,2015-09-24,5.0,5.0 km,1538.2513513513513,25:38,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-09-26_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-08-30,2015-09-26,2015-09-26,5.0,5.0 km,1625.793313069909,27:06,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-10-07_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-09-10,2015-10-07,2015-10-07,5.0,5.0 km,1262.651595744681,21:03,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-10-24_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-09-27,2015-10-24,2015-10-24,5.0,5.0 km,1300.7818696883853,21:41,28,2,26
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-10-24_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-09-27,2015-10-24,2015-10-24,10.0,10.0 km,2777.8891966759,46:18,28,2,26
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-10-28_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-10-01,2015-10-28,2015-10-28,5.0,5.0 km,1305.1774193548385,21:45,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-11-12_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-10-16,2015-11-12,2015-11-12,5.0,5.0 km,1474.0586419753085,24:34,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-11-12_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-10-16,2015-11-12,2015-11-12,10.0,10.0 km,2987.380530973451,49:47,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-11-18_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-10-22,2015-11-18,2015-11-18,5.0,5.0 km,1460.8286516853932,24:21,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-11-18_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-10-22,2015-11-18,2015-11-18,10.0,10.0 km,3350.313725490196,55:50,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-12-14_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-11-17,2015-12-14,2015-12-14,5.0,5.0 km,1877.654135338346,31:18,28,2,26
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-12-14_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-11-17,2015-12-14,2015-12-14,10.0,10.0 km,3952.1333333333337,01:05:52,28,2,26
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2015-12-14_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-11-17,2015-12-14,2015-12-14,15.0,15.0 km,6122.0,01:42:02,28,2,26
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-01-13_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2015-12-17,2016-01-13,2016-01-13,5.0,5.0 km,1809.9415807560138,30:10,28,1,27
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-03-02_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-02-04,2016-03-02,2016-03-02,5.0,5.0 km,1534.725988700565,25:35,28,3,25
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-03-03_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-02-05,2016-03-03,2016-03-03,5.0,5.0 km,1498.9300911854102,24:59,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-03-03_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-02-05,2016-03-03,2016-03-03,10.0,10.0 km,3099.0,51:39,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-03-03_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-02-05,2016-03-03,2016-03-03,15.0,15.0 km,4834.0,01:20:34,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-03-10_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-02-12,2016-03-10,2016-03-10,5.0,5.0 km,1576.330383480826,26:16,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-03-10_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-02-12,2016-03-10,2016-03-10,10.0,10.0 km,3266.8951048951053,54:27,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-03-12_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-02-14,2016-03-12,2016-03-12,5.0,5.0 km,2377.365269461078,39:37,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-03-12_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-02-14,2016-03-12,2016-03-12,10.0,10.0 km,4750.0610328638495,01:19:10,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-03-14_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-02-16,2016-03-14,2016-03-14,5.0,5.0 km,1392.3342618384402,23:12,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-03-17_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-02-19,2016-03-17,2016-03-17,5.0,5.0 km,1462.6137931034482,24:23,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-03-21_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-02-23,2016-03-21,2016-03-21,5.0,5.0 km,1357.380403458213,22:37,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-03-21_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-02-23,2016-03-21,2016-03-21,10.0,10.0 km,2779.0,46:19,28,8,20
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-03-31_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-03-04,2016-03-31,2016-03-31,5.0,5.0 km,1387.8726708074535,23:08,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-04-11_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-03-15,2016-04-11,2016-04-11,5.0,5.0 km,1504.8333333333335,25:05,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-04-11_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-03-15,2016-04-11,2016-04-11,10.0,10.0 km,3162.945355191257,52:43,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-04-11_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-03-15,2016-04-11,2016-04-11,15.0,15.0 km,4774.785714285714,01:19:35,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-04-20_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-03-24,2016-04-20,2016-04-20,5.0,5.0 km,1441.3071718538565,24:01,28,3,25
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-04-20_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-03-24,2016-04-20,2016-04-20,10.0,10.0 km,3388.213483146067,56:28,28,3,25
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-04-20_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-03-24,2016-04-20,2016-04-20,15.0,15.0 km,5005.611111111111,01:23:26,28,3,25
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-04-25_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-03-29,2016-04-25,2016-04-25,5.0,5.0 km,1429.5526315789475,23:50,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-04-27_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-03-31,2016-04-27,2016-04-27,5.0,5.0 km,1512.8125,25:13,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-06_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-04-09,2016-05-06,2016-05-06,5.0,5.0 km,1595.6934306569342,26:36,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-06_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-04-09,2016-05-06,2016-05-06,10.0,10.0 km,3639.0,01:00:39,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-08_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-04-11,2016-05-08,2016-05-08,5.0,5.0 km,1455.339393939394,24:15,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-09_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-04-12,2016-05-09,2016-05-09,5.0,5.0 km,1381.100278551532,23:01,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-09_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-04-12,2016-05-09,2016-05-09,10.0,10.0 km,2808.9439775910364,46:49,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-11_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-04-14,2016-05-11,2016-05-11,5.0,5.0 km,1488.825,24:49,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-18_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-04-21,2016-05-18,2016-05-18,5.0,5.0 km,1312.214899713467,21:52,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-18_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-04-21,2016-05-18,2016-05-18,10.0,10.0 km,2662.5762711864404,44:23,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-24_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-04-27,2016-05-24,2016-05-24,5.0,5.0 km,1447.343195266272,24:07,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-24_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-04-27,2016-05-24,2016-05-24,10.0,10.0 km,2981.0,49:41,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-24_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-04-27,2016-05-24,2016-05-24,15.0,15.0 km,4831.517241379311,01:20:32,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-24_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-04-27,2016-05-24,2016-05-24,21.1,21.1 km,6917.535714285715,01:55:18,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-29_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-05-02,2016-05-29,2016-05-29,5.0,5.0 km,1461.0,24:21,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-29_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-05-02,2016-05-29,2016-05-29,10.0,10.0 km,2955.04,49:15,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-29_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-05-02,2016-05-29,2016-05-29,15.0,15.0 km,4535.794117647059,01:15:36,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-05-29_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-05-02,2016-05-29,2016-05-29,21.1,21.1 km,6534.724137931035,01:48:55,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-06-03_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-05-07,2016-06-03,2016-06-03,5.0,5.0 km,1565.4713804713806,26:05,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-06-03_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-05-07,2016-06-03,2016-06-03,10.0,10.0 km,3298.8791540785496,54:59,28,7,21
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-06-10_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-05-14,2016-06-10,2016-06-10,5.0,5.0 km,1293.2273972602738,21:33,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-06-10_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-05-14,2016-06-10,2016-06-10,10.0,10.0 km,2686.8425196850394,44:47,28,5,23
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-06-13_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-05-17,2016-06-13,2016-06-13,5.0,5.0 km,1461.7267080745341,24:22,28,6,22
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-07-18_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-06-21,2016-07-18,2016-07-18,5.0,5.0 km,1315.8114942528734,21:56,28,2,26
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-07-18_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-06-21,2016-07-18,2016-07-18,10.0,10.0 km,2753.7159090909095,45:54,28,2,26
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-07-19_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-06-22,2016-07-19,2016-07-19,5.0,5.0 km,1239.0,20:39,28,3,25
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-07-24_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-06-27,2016-07-24,2016-07-24,5.0,5.0 km,1618.5927051671733,26:59,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-07-24_10.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-06-27,2016-07-24,2016-07-24,10.0,10.0 km,3279.6949152542375,54:40,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-07-24_15.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-06-27,2016-07-24,2016-07-24,15.0,15.0 km,5326.074074074074,01:28:46,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-07-24_21.1,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-06-27,2016-07-24,2016-07-24,21.1,21.1 km,7362.0,02:02:42,28,4,24
c951a4f7-b06e-4743-8ad0-24271b8f7cd6_2016-07-31_5.0,c951a4f7-b06e-4743-8ad0-24271b8f7cd6,2016-07-04,2016-07-31,2016-07-31,5.0,5.0 km,1362.2742857142857,22:42,28,5,23
